edible-poisonous,gill-spacing,stalk-shape,stalk-color-above-ring,stalk-color-below-ring,gill-color,bruised
poisonous,close,tapering,white,white,white,true
poisonous,close,tapering,pink,white,buff,false
poisonous,close,enlarging,white,white,white,true
poisonous,close,tapering,pink,white,buff,false
poisonous,close,enlarging,brown,brown,gray,false
poisonous,close,enlarging,pink,brown,gray,false
poisonous,close,enlarging,brown,buff,chocolate,false
poisonous,close,enlarging,white,white,green,true
poisonous,close,tapering,white,white,chocolate,true
edible,close,enlarging,red,red,white,true
poisonous,close,tapering,white,white,white,true
edible,close,enlarging,white,white,red,true
poisonous,close,tapering,white,white,pink,true
poisonous,close,tapering,pink,white,buff,false
poisonous,close,enlarging,brown,brown,pink,false
poisonous,close,enlarging,pink,brown,pink,false
poisonous,close,enlarging,pink,pink,pink,false
edible,close,enlarging,white,red,white,true
poisonous,close,enlarging,pink,buff,gray,false
poisonous,close,tapering,pink,pink,buff,false
poisonous,close,tapering,white,white,white,true
poisonous,close,enlarging,pink,buff,chocolate,false
edible,close,enlarging,red,white,red,true
poisonous,close,enlarging,white,white,gray,true
poisonous,close,enlarging,white,white,white,true
poisonous,close,enlarging,buff,buff,gray,false
poisonous,close,enlarging,pink,buff,chocolate,false
edible,close,enlarging,white,white,white,false
poisonous,close,tapering,white,white,pink,true
poisonous,close,tapering,white,white,pink,true
poisonous,close,tapering,white,white,pink,true
poisonous,close,tapering,white,pink,buff,false
edible,close,enlarging,red,red,red,true
edible,close,enlarging,white,white,white,true
edible,close,enlarging,white,red,white,true
poisonous,close,tapering,white,white,chocolate,true
poisonous,close,enlarging,pink,pink,pink,false
poisonous,close,tapering,pink,pink,buff,false
poisonous,crowded,enlarging,white,white,white,true
poisonous,close,tapering,white,white,pink,true
poisonous,close,tapering,white,white,white,true
poisonous,close,tapering,white,pink,buff,false
poisonous,close,tapering,white,white,white,true
poisonous,close,tapering,white,white,buff,false
edible,close,enlarging,red,white,red,true
edible,close,enlarging,white,white,chocolate,false
poisonous,close,enlarging,buff,pink,chocolate,false
poisonous,close,tapering,pink,pink,buff,false
poisonous,close,enlarging,pink,brown,gray,false
poisonous,close,tapering,pink,pink,buff,false
poisonous,close,tapering,white,white,chocolate,true
poisonous,close,tapering,white,white,buff,false
edible,crowded,enlarging,white,brown,white,false
poisonous,close,tapering,white,white,pink,true
poisonous,close,enlarging,brown,pink,pink,false
edible,close,enlarging,white,red,red,true
poisonous,close,enlarging,white,white,green,true
poisonous,close,enlarging,buff,buff,chocolate,false
edible,close,enlarging,white,white,chocolate,false
poisonous,close,tapering,white,white,buff,false
poisonous,close,tapering,white,pink,buff,false
poisonous,close,tapering,white,white,pink,true
poisonous,close,enlarging,brown,brown,gray,false
poisonous,close,tapering,white,pink,buff,false
edible,close,enlarging,white,red,red,true
poisonous,close,tapering,pink,white,buff,false
edible,close,enlarging,white,red,white,true
edible,close,enlarging,white,white,white,true
edible,close,enlarging,white,red,red,true
poisonous,close,tapering,white,white,white,true
edible,close,enlarging,white,white,red,true
poisonous,close,enlarging,brown,pink,gray,false
poisonous,close,enlarging,brown,brown,gray,false
poisonous,close,enlarging,brown,brown,gray,false
edible,close,enlarging,white,white,white,true
poisonous,close,tapering,white,white,pink,true
edible,crowded,enlarging,white,brown,white,false
edible,crowded,enlarging,white,brown,white,false
poisonous,close,enlarging,white,white,green,true
poisonous,close,tapering,pink,white,buff,false
poisonous,close,tapering,white,white,chocolate,true
edible,close,enlarging,white,white,pink,false
poisonous,close,tapering,white,white,white,true
edible,close,enlarging,white,white,pink,false
poisonous,close,tapering,white,white,buff,false
poisonous,close,tapering,white,white,pink,true
edible,close,enlarging,red,white,white,true
edible,close,enlarging,white,red,red,true
poisonous,close,tapering,pink,pink,buff,false
poisonous,close,tapering,white,white,buff,false
poisonous,close,tapering,white,white,pink,true
poisonous,close,enlarging,pink,brown,pink,false
edible,close,enlarging,white,white,red,true
edible,close,enlarging,red,white,red,true
poisonous,close,tapering,white,white,white,true
poisonous,close,enlarging,buff,pink,chocolate,false
poisonous,close,enlarging,white,white,gray,true
poisonous,close,enlarging,buff,pink,chocolate,false
poisonous,close,tapering,white,white,pink,true
edible,close,enlarging,red,white,white,true
edible,close,enlarging,white,red,red,true
poisonous,close,enlarging,white,white,green,true
poisonous,close,enlarging,buff,buff,gray,false
poisonous,close,tapering,pink,pink,buff,false
poisonous,close,tapering,white,white,chocolate,true
poisonous,close,tapering,white,white,chocolate,true
poisonous,close,tapering,white,pink,buff,false
poisonous,close,enlarging,white,white,gray,true
edible,crowded,enlarging,white,brown,white,false
poisonous,close,tapering,pink,pink,buff,false
poisonous,close,tapering,white,white,white,true
poisonous,close,tapering,pink,pink,buff,false
edible,crowded,enlarging,white,brown,white,false
poisonous,close,tapering,pink,white,buff,false
poisonous,close,tapering,white,white,pink,true
poisonous,close,tapering,white,pink,buff,false
edible,close,enlarging,white,white,chocolate,false
poisonous,close,enlarging,white,white,white,true
edible,close,enlarging,red,white,white,true
poisonous,close,tapering,white,white,buff,false
poisonous,close,tapering,white,pink,buff,false
poisonous,close,tapering,white,white,white,true
poisonous,close,enlarging,pink,buff,pink,false
poisonous,close,enlarging,white,white,green,true
poisonous,close,tapering,pink,pink,buff,false
poisonous,close,tapering,white,pink,buff,false
edible,close,enlarging,red,white,red,true
poisonous,close,tapering,white,white,pink,true
edible,crowded,enlarging,white,brown,white,false
edible,close,enlarging,white,white,white,false
poisonous,close,tapering,pink,white,buff,false
edible,crowded,enlarging,white,brown,white,false
poisonous,close,tapering,white,pink,buff,false
poisonous,close,tapering,pink,white,buff,false
edible,close,enlarging,red,white,red,true
poisonous,close,enlarging,white,white,green,true
poisonous,close,tapering,white,pink,buff,false
poisonous,close,enlarging,brown,brown,gray,false
edible,crowded,enlarging,white,brown,white,false
poisonous,close,tapering,white,white,pink,true
poisonous,close,enlarging,white,white,green,true
poisonous,close,enlarging,brown,pink,chocolate,false
edible,close,enlarging,white,red,white,true
poisonous,close,enlarging,pink,pink,pink,false
poisonous,close,tapering,white,pink,buff,false
poisonous,close,tapering,white,pink,buff,false
poisonous,close,enlarging,pink,brown,gray,false
poisonous,close,enlarging,white,white,gray,true
poisonous,close,tapering,white,white,pink,true
edible,close,enlarging,white,red,white,true
edible,crowded,enlarging,white,brown,white,false
poisonous,close,tapering,white,white,chocolate,true
edible,close,enlarging,red,white,red,true
edible,close,enlarging,red,white,red,true
edible,close,enlarging,red,red,red,true
poisonous,close,enlarging,pink,buff,chocolate,false
poisonous,close,tapering,white,white,chocolate,true
poisonous,close,enlarging,buff,buff,gray,false
edible,close,enlarging,white,red,red,true
poisonous,close,tapering,white,white,pink,true
edible,crowded,enlarging,white,brown,white,false
poisonous,close,enlarging,pink,brown,gray,false
poisonous,close,enlarging,buff,brown,gray,false
poisonous,close,enlarging,white,white,green,true
poisonous,close,tapering,white,pink,buff,false
poisonous,close,enlarging,buff,brown,pink,false
poisonous,close,enlarging,brown,pink,gray,false
poisonous,close,enlarging,white,white,gray,true
edible,close,enlarging,white,red,red,true
poisonous,close,enlarging,brown,brown,gray,false
edible,close,enlarging,white,red,red,true
poisonous,close,enlarging,white,brown,white,false
poisonous,close,enlarging,pink,brown,gray,false
poisonous,close,enlarging,pink,buff,gray,false
poisonous,close,tapering,pink,white,buff,false
edible,close,enlarging,red,red,white,true
poisonous,close,tapering,white,white,white,true
poisonous,close,tapering,white,white,white,true
poisonous,close,enlarging,pink,pink,chocolate,false
edible,close,enlarging,red,white,white,true
poisonous,close,enlarging,brown,brown,pink,false
poisonous,close,enlarging,brown,brown,pink,false
edible,close,enlarging,red,red,white,true
edible,close,enlarging,red,red,red,true
poisonous,close,enlarging,pink,brown,chocolate,false
poisonous,close,tapering,white,white,pink,true
poisonous,close,enlarging,pink,pink,gray,false
poisonous,close,tapering,white,white,white,true
poisonous,close,tapering,white,white,pink,true
poisonous,close,enlarging,white,yellow,white,false
poisonous,close,tapering,white,white,chocolate,true
edible,close,enlarging,red,red,red,true
poisonous,close,enlarging,pink,brown,gray,false
poisonous,close,tapering,white,white,pink,true
edible,crowded,enlarging,white,brown,white,false
poisonous,close,enlarging,buff,buff,pink,false
edible,crowded,enlarging,white,brown,white,false
poisonous,close,enlarging,pink,pink,pink,false
poisonous,close,tapering,white,white,buff,false
edible,close,enlarging,white,white,white,true
poisonous,close,tapering,white,white,chocolate,true
poisonous,close,enlarging,buff,brown,chocolate,false
poisonous,close,enlarging,pink,buff,pink,false
poisonous,close,tapering,pink,pink,buff,false
edible,close,enlarging,white,white,white,false
poisonous,close,enlarging,brown,buff,pink,false
poisonous,close,tapering,white,white,chocolate,true
poisonous,close,tapering,white,white,white,true
poisonous,close,tapering,white,white,white,true
edible,close,enlarging,red,red,white,true
poisonous,close,enlarging,white,brown,white,false
edible,close,enlarging,white,white,white,false
poisonous,close,tapering,pink,pink,buff,false
edible,close,enlarging,white,white,white,true
poisonous,close,tapering,white,white,white,true
poisonous,close,enlarging,pink,buff,pink,false
edible,close,enlarging,red,red,red,true
edible,crowded,enlarging,white,brown,white,false
poisonous,close,tapering,white,white,pink,true
poisonous,close,enlarging,pink,brown,chocolate,false
poisonous,close,tapering,pink,white,buff,false
edible,close,enlarging,red,white,red,true
edible,close,enlarging,white,white,white,true
poisonous,close,enlarging,pink,buff,chocolate,false
poisonous,close,tapering,white,white,buff,false
edible,close,enlarging,red,white,red,true
poisonous,close,enlarging,pink,pink,chocolate,false
poisonous,close,tapering,pink,pink,buff,false
edible,close,enlarging,red,red,white,true
poisonous,close,enlarging,pink,pink,pink,false
poisonous,close,enlarging,brown,pink,pink,false
poisonous,close,enlarging,buff,brown,gray,false
edible,crowded,enlarging,white,brown,white,false
poisonous,close,enlarging,white,white,white,true
edible,close,enlarging,red,white,white,true
poisonous,close,tapering,white,white,white,true
poisonous,close,tapering,white,white,white,true
poisonous,close,enlarging,buff,brown,pink,false
poisonous,close,tapering,white,white,pink,true
poisonous,close,tapering,pink,white,buff,false
poisonous,close,tapering,white,white,pink,true
edible,close,enlarging,white,white,white,true
poisonous,close,tapering,white,white,chocolate,true
poisonous,close,tapering,white,pink,buff,false
edible,close,enlarging,white,white,purple,false
edible,close,enlarging,white,red,white,true
poisonous,close,tapering,white,white,pink,true
poisonous,crowded,enlarging,white,white,white,true
poisonous,close,tapering,white,white,pink,true
poisonous,close,tapering,pink,white,buff,false
edible,close,enlarging,white,white,white,true
poisonous,close,tapering,pink,white,buff,false
poisonous,close,tapering,white,white,buff,false
poisonous,close,tapering,white,white,chocolate,true
edible,close,enlarging,white,red,red,true
poisonous,close,tapering,white,white,pink,true
poisonous,close,enlarging,white,white,green,true
edible,crowded,enlarging,white,brown,white,false
poisonous,close,tapering,white,white,pink,true
poisonous,close,tapering,white,white,chocolate,true
poisonous,close,enlarging,pink,brown,pink,false
edible,close,enlarging,red,white,red,true
edible,close,enlarging,red,white,white,true
edible,close,enlarging,white,white,purple,false
edible,close,enlarging,red,red,red,true
poisonous,close,tapering,white,white,chocolate,true
poisonous,close,tapering,pink,white,buff,false
edible,close,enlarging,red,red,white,true
poisonous,close,enlarging,white,white,white,true
poisonous,close,tapering,white,white,white,true
poisonous,close,tapering,white,white,pink,true
edible,close,enlarging,white,white,white,true
poisonous,close,tapering,white,white,pink,true
edible,close,enlarging,red,red,red,true
poisonous,close,enlarging,white,white,gray,true
poisonous,close,tapering,pink,white,buff,false
poisonous,close,enlarging,pink,brown,gray,false
poisonous,close,tapering,white,white,white,true
edible,crowded,enlarging,white,brown,white,false
poisonous,close,tapering,white,white,pink,true
poisonous,close,tapering,white,white,white,true
poisonous,close,enlarging,white,white,green,true
poisonous,close,enlarging,white,white,green,true
poisonous,close,tapering,white,white,white,true
edible,close,enlarging,white,red,white,true
poisonous,close,tapering,white,white,buff,false
poisonous,close,enlarging,buff,brown,gray,false
edible,close,enlarging,white,white,white,true
poisonous,close,tapering,white,white,buff,false
poisonous,close,tapering,white,white,pink,true
poisonous,close,enlarging,white,white,gray,true
poisonous,close,tapering,white,pink,buff,false
poisonous,close,tapering,white,white,chocolate,true
